COD_ARMADOR,COD_LOCAL_ORIGENS,COD_LOCAL_DESTINOS,MIN_INTAKE,MAX_INTAKE,FRETE_POR_TON,TEMPO_IDA,TEMPO_IDA_VOLTA
COLOMBO,Santos;Portocel,Marineford;Dirtmouth;Konoha,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Marineford;Dirtmouth;Ulthar,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Marineford;Konoha,20000,35000,"52,197209",2,3
COLOMBO,Santos;Portocel,Marineford;Konoha;Promethea,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Marineford;Konoha;Seireitei,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Marineford;Konoha;Ulthar,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Marineford;Ulthar,20000,35000,"52,197209",2,3
COLOMBO,Santos;Portocel,Marineford;Ulthar;Promethea,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Ulthar;Promethea,20000,35000,"52,197209",2,3
COLOMBO,Santos;Portocel,Yjigar;Promethea,20000,35000,"52,197209",2,3
COLOMBO,Santos;Portocel,Yjigar;Askr,20000,35000,"47,997209",2,3
COLOMBO,Santos;Portocel,Yjigar;Askr;Promethea,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Yjigar;Askr;Seireitei,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Yjigar;Askr;Dirtmouth,20000,35000,"49,297209",2,3
COLOMBO,Santos;Portocel,Yjigar;Askr;Konoha,20000,35000,"49,297209",2,3
COLOMBO,Santos;Portocel,Yjigar;Askr;Ulthar,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Yjigar;Seireitei,20000,35000,"52,197209",2,3
COLOMBO,Santos;Portocel,Yjigar;Seireitei;Promethea,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Yjigar;Seireitei;Ulthar,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Yjigar;Dirtmouth,20000,35000,"47,997209",2,3
COLOMBO,Santos;Portocel,Yjigar;Dirtmouth;Promethea,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Yjigar;Dirtmouth;Seireitei,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Yjigar;Dirtmouth;Konoha,20000,35000,"49,297209",2,3
COLOMBO,Santos;Portocel,Yjigar;Dirtmouth;Ulthar,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Yjigar;Konoha,20000,35000,"47,997209",2,3
COLOMBO,Santos;Portocel,Yjigar;Konoha;Promethea,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Yjigar;Konoha;Seireitei,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Yjigar;Konoha;Ulthar,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Yjigar;Marineford,20000,35000,"52,197209",2,3
COLOMBO,Santos;Portocel,Yjigar;Marineford;Promethea,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Yjigar;Marineford;Askr,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Yjigar;Marineford;Seireitei,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Yjigar;Marineford;Dirtmouth,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Yjigar;Marineford;Konoha,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Yjigar;Marineford;Ulthar,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Yjigar;Ulthar,20000,35000,"52,197209",2,3
COLOMBO,Santos;Portocel,Yjigar;Ulthar;Promethea,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Zuldazar;Promethea,20000,35000,"52,197209",2,3
COLOMBO,Santos;Portocel,Zuldazar;Askr,20000,35000,"47,997209",2,3
COLOMBO,Santos;Portocel,Zuldazar;Askr;Promethea,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Zuldazar;Askr;Seireitei,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Zuldazar;Askr;Dirtmouth,20000,35000,"49,297209",2,3
COLOMBO,Santos;Portocel,Zuldazar;Askr;Konoha,20000,35000,"49,297209",2,3
COLOMBO,Santos;Portocel,Zuldazar;Askr;Ulthar,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Zuldazar;Seireitei,20000,35000,"52,197209",2,3
COLOMBO,Santos;Portocel,Zuldazar;Seireitei;Promethea,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Zuldazar;Seireitei;Ulthar,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Zuldazar;Dirtmouth,20000,35000,"47,997209",2,3
COLOMBO,Santos;Portocel,Zuldazar;Dirtmouth;Promethea,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Zuldazar;Dirtmouth;Seireitei,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Zuldazar;Dirtmouth;Konoha,20000,35000,"49,297209",2,3
COLOMBO,Santos;Portocel,Zuldazar;Dirtmouth;Ulthar,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Zuldazar;Konoha,20000,35000,"46,997209",2,3
COLOMBO,Santos;Portocel,Zuldazar;Konoha;Promethea,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Zuldazar;Konoha;Seireitei,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Zuldazar;Konoha;Ulthar,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Zuldazar;Marineford,20000,35000,"52,197209",2,3
COLOMBO,Santos;Portocel,Zuldazar;Marineford;Promethea,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Zuldazar;Marineford;Askr,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Zuldazar;Marineford;Seireitei,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Zuldazar;Marineford;Dirtmouth,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Zuldazar;Marineford;Konoha,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Zuldazar;Marineford;Ulthar,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Zuldazar;Ulthar,20000,35000,"52,197209",2,3
COLOMBO,Santos;Portocel,Zuldazar;Ulthar;Promethea,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Zuldazar;Yjigar,20000,35000,"47,997209",2,3
COLOMBO,Santos;Portocel,Zuldazar;Yjigar;Promethea,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Zuldazar;Yjigar;Askr,20000,35000,"49,297209",2,3
COLOMBO,Santos;Portocel,Zuldazar;Yjigar;Seireitei,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Zuldazar;Yjigar;Dirtmouth,20000,35000,"49,297209",2,3
COLOMBO,Santos;Portocel,Zuldazar;Yjigar;Konoha,20000,35000,"49,297209",2,3
COLOMBO,Santos;Portocel,Zuldazar;Yjigar;Marineford,20000,35000,"53,497209",2,3
COLOMBO,Santos;Portocel,Zuldazar;Yjigar;Ulthar,20000,35000,"53,497209",2,3
COLOMBO,Portocel,Rlyeh,20000,35000,"44,34266355",2,3
COLOMBO,Portocel,Ngorim,20000,35000,"46,14266355",2,3
COLOMBO,Portocel,Konoha,20000,35000,"44,34266355",2,3
COLOMBO,Santos,Rlyeh,20000,35000,"44,34266355",2,3
COLOMBO,Santos,Ngorim,20000,35000,"46,14266355",2,3
COLOMBO,Santos,Konoha,20000,35000,"44,34266355",2,3
COLOMBO,Santos;Portocel,Rlyeh,20000,35000,"45,797209",2,3
COLOMBO,Santos;Portocel,Ngorim,20000,35000,"47,597209",2,3
COLOMBO,Santos;Portocel,Konoha,20000,35000,"45,797209",2,3
COLOMBO,Portocel,Lyngard,20000,35000,"44,84266355",2,3
COLOMBO,Portocel,Tahlenwald,20000,35000,"44,34266355",2,3
COLOMBO,Portocel,Dirtmouth,20000,35000,"45,34266355",2,3
COLOMBO,Portocel,Marineford,20000,35000,"49,54266355",2,3
COLOMBO,Santos,Promethea,20000,35000,"49,54266355",2,3
COLOMBO,Santos,Lyngard,20000,35000,"44,84266355",2,3
COLOMBO,Santos,Tahlenwald,20000,35000,"44,34266355",2,3
COLOMBO,Santos,Dirtmouth,20000,35000,"45,34266355",2,3
COLOMBO,Santos,Marineford,20000,35000,"49,54266355",2,3
COLOMBO,Santos;Portocel,Lyngard,20000,35000,"46,297209",2,3
COLOMBO,Santos;Portocel,Tahlenwald,20000,35000,"45,797209",2,3
COLOMBO,Santos;Portocel,Dirtmouth,20000,35000,"46,797209",2,3
COLOMBO,Santos;Portocel,Marineford,20000,35000,"50,997209",2,3
COLOMBO,Portocel,Nassauia,20000,35000,"43,34266355",2,3
COLOMBO,Portocel,Yjigar,20000,35000,"45,34266355",2,3
COLOMBO,Portocel,Zuldazar,20000,35000,"43,34266355",2,3
COLOMBO,Santos,Nassauia,20000,35000,"43,34266355",2,3
COLOMBO,Santos,Yjigar,20000,35000,"45,34266355",2,3
COLOMBO,Santos,Zuldazar,20000,35000,"43,34266355",2,3
COLOMBO,Santos;Portocel,Nassauia,20000,35000,"44,797209",2,3
COLOMBO,Santos;Portocel,Yjigar,20000,35000,"46,797209",2,3
COLOMBO,Santos;Portocel,Zuldazar,20000,35000,"44,797209",2,3
COLOMBO,Portocel,Promethea,20000,35000,"49,54266355",2,3
COLOMBO,Portocel,Seireitei,20000,35000,"49,54266355",2,3
COLOMBO,Portocel,Ulthar,20000,35000,"49,54266355",2,3
COLOMBO,Santos,Seireitei,20000,35000,"49,54266355",2,3
COLOMBO,Santos,Ulthar,20000,35000,"49,54266355",2,3
COLOMBO,Santos;Portocel,Promethea,20000,35000,"50,997209",2,3
COLOMBO,Santos;Portocel,Seireitei,20000,35000,"50,997209",2,3
COLOMBO,Santos;Portocel,Ulthar,20000,35000,"50,997209",2,3
COLOMBO,Portocel,Askr,20000,35000,"45,34266355",2,3
COLOMBO,Santos,Askr,20000,35000,"45,34266355",2,3
COLOMBO,Santos;Portocel,Askr,20000,35000,"46,797209",2,3
COLOMBO,Portocel,Midgar,20000,35000,"50,97832406",1,2
COLOMBO,Santos,Midgar,20000,35000,"50,97832406",1,2
COLOMBO,Santos;Portocel,Midgar,20000,35000,"52,43286951",1,2
COLOMBO,Portocel,Skellige;Limoria,20000,35000,"34,48681322",1,2
COLOMBO,Portocel,Skellige;Resembool,20000,35000,"38,08681322",1,2
COLOMBO,Portocel,Liones;Drinmoor,20000,35000,"38,18205173",1,2
COLOMBO,Portocel,Liones;Limoria,20000,35000,"38,18339758",1,2
COLOMBO,Portocel,Liones;Limoria;Drinmoor,20000,35000,"40,23364851",1,2
COLOMBO,Portocel,Liones;Mondstadt,20000,35000,"38,22754477",1,2
COLOMBO,Portocel,Liones;Mondstadt;Drinmoor,20000,35000,"40,33454575",1,2
COLOMBO,Portocel,Liones;Mondstadt;Limoria,20000,35000,"40,33544298",1,2
COLOMBO,Portocel,Liones;Mondstadt;Limoria;Drinmoor,20000,35000,"42,88569392",1,2
COLOMBO,Portocel,Liones;Resembool,20000,35000,"41,89398165",1,2
COLOMBO,Portocel,Liones;Resembool;Drinmoor,20000,35000,"44,27867653",1,2
COLOMBO,Portocel,Liones;Resembool;Limoria,20000,35000,"44,27957376",1,2
COLOMBO,Portocel,Liones;Resembool;Limoria;Drinmoor,20000,35000,"46,8298247",1,2
COLOMBO,Portocel,Liones;Resembool;Mondstadt,20000,35000,"44,22372095",1,2
COLOMBO,Portocel,Liones;Resembool;Mondstadt;Drinmoor,20000,35000,"46,83072193",1,2
COLOMBO,Portocel,Liones;Resembool;Mondstadt;Limoria,20000,35000,"46,83161916",1,2
COLOMBO,Portocel,Liones;Resembool;Mondstadt;Limoria;Drinmoor,20000,35000,"49,3818701",1,2
COLOMBO,Portocel,Liones;Prontera,20000,35000,"37,33426183",1,2
COLOMBO,Portocel,Liones;Prontera;Drinmoor,20000,35000,"40,68091961",1,2
COLOMBO,Portocel,Liones;Prontera;Limoria,20000,35000,"40,68181684",1,2
COLOMBO,Portocel,Liones;Prontera;Limoria;Drinmoor,20000,35000,"43,23206778",1,2
COLOMBO,Portocel,Liones;Prontera;Mondstadt,20000,35000,"40,72641265",1,2
COLOMBO,Portocel,Liones;Prontera;Mondstadt;Drinmoor,20000,35000,"43,33341363",1,2
COLOMBO,Portocel,Liones;Prontera;Mondstadt;Limoria,20000,35000,"43,33431086",1,2
COLOMBO,Portocel,Liones;Prontera;Mondstadt;Limoria;Drinmoor,20000,35000,"45,8845618",1,2
COLOMBO,Portocel,Liones;Prontera;Resembool,20000,35000,"44,39060645",1,2
COLOMBO,Portocel,Liones;Prontera;Resembool;Drinmoor,20000,35000,"47,27530133",1,2
COLOMBO,Portocel,Liones;Prontera;Resembool;Limoria,20000,35000,"47,27619856",1,2
COLOMBO,Portocel,Liones;Prontera;Resembool;Limoria;Drinmoor,20000,35000,"49,8264495",1,2
COLOMBO,Portocel,Liones;Prontera;Resembool;Mondstadt,20000,35000,"47,22034575",1,2
COLOMBO,Portocel,Liones;Prontera;Resembool;Mondstadt;Drinmoor,20000,35000,"49,82734673",1,2
COLOMBO,Portocel,Liones;Prontera;Resembool;Mondstadt;Limoria,20000,35000,"49,82824396",1,2
COLOMBO,Portocel,Liones;Nibelheim,20000,35000,"30,69236195",1,2
COLOMBO,Portocel,Liones;Nibelheim;Drinmoor,20000,35000,"40,23903192",1,2
COLOMBO,Portocel,Liones;Nibelheim;Limoria,20000,35000,"40,23992915",1,2
COLOMBO,Portocel,Liones;Nibelheim;Limoria;Drinmoor,20000,35000,"42,79018009",1,2
COLOMBO,Portocel,Liones;Nibelheim;Mondstadt,20000,35000,"40,28452496",1,2
COLOMBO,Portocel,Liones;Nibelheim;Mondstadt;Drinmoor,20000,35000,"42,89152594",1,2
COLOMBO,Portocel,Liones;Nibelheim;Mondstadt;Limoria,20000,35000,"42,89242317",1,2
COLOMBO,Portocel,Liones;Nibelheim;Mondstadt;Limoria;Drinmoor,20000,35000,"45,44267411",1,2
COLOMBO,Portocel,Liones;Nibelheim;Resembool,20000,35000,"43,95051323",1,2
COLOMBO,Portocel,Liones;Nibelheim;Resembool;Drinmoor,20000,35000,"46,8352081",1,2
COLOMBO,Portocel,Liones;Nibelheim;Resembool;Limoria,20000,35000,"46,83610533",1,2
COLOMBO,Portocel,Liones;Nibelheim;Resembool;Limoria;Drinmoor,20000,35000,"49,38635627",1,2
COLOMBO,Portocel,Liones;Nibelheim;Resembool;Mondstadt,20000,35000,"46,78025252",1,2
COLOMBO,Portocel,Liones;Nibelheim;Resembool;Mondstadt;Drinmoor,20000,35000,"49,3872535",1,2
COLOMBO,Portocel,Liones;Nibelheim;Resembool;Mondstadt;Limoria,20000,35000,"49,38815074",1,2
COLOMBO,Portocel,Liones;Nibelheim;Prontera,20000,35000,"38,39124202",1,2
COLOMBO,Portocel,Liones;Nibelheim;Prontera;Drinmoor,20000,35000,"43,2378998",1,2
COLOMBO,Portocel,Liones;Nibelheim;Prontera;Limoria,20000,35000,"43,23879703",1,2
COLOMBO,Portocel,Liones;Nibelheim;Prontera;Limoria;Drinmoor,20000,35000,"45,78904797",1,2
COLOMBO,Portocel,Liones;Nibelheim;Prontera;Mondstadt,20000,35000,"43,28339284",1,2
COLOMBO,Portocel,Liones;Nibelheim;Prontera;Mondstadt;Drinmoor,20000,35000,"45,89039382",1,2
COLOMBO,Portocel,Liones;Nibelheim;Prontera;Mondstadt;Limoria,20000,35000,"45,89129105",1,2
COLOMBO,Portocel,Liones;Nibelheim;Prontera;Resembool,20000,35000,"46,94758664",1,2
COLOMBO,Portocel,Liones;Nibelheim;Prontera;Resembool;Drinmoor,20000,35000,"49,83228152",1,2
COLOMBO,Portocel,Liones;Nibelheim;Prontera;Resembool;Limoria,20000,35000,"49,83317875",1,2
COLOMBO,Portocel,Liones;Nibelheim;Prontera;Resembool;Mondstadt,20000,35000,"49,77732594",1,2
COLOMBO,Portocel,Liones;Savois,20000,35000,"30,18671266",1,2
COLOMBO,Portocel,Liones;Savois;Drinmoor,20000,35000,"40,30632446",1,2
COLOMBO,Portocel,Liones;Savois;Limoria,20000,35000,"40,30722169",1,2
COLOMBO,Portocel,Liones;Savois;Limoria;Drinmoor,20000,35000,"42,85747263",1,2
COLOMBO,Portocel,Liones;Savois;Mondstadt,20000,35000,"40,3518175",1,2
COLOMBO,Portocel,Liones;Savois;Mondstadt;Drinmoor,20000,35000,"42,95881848",1,2
COLOMBO,Portocel,Liones;Savois;Mondstadt;Limoria,20000,35000,"42,95971571",1,2
COLOMBO,Portocel,Liones;Savois;Mondstadt;Limoria;Drinmoor,20000,35000,"45,50996665",1,2
COLOMBO,Portocel,Liones;Savois;Resembool,20000,35000,"44,01780577",1,2
COLOMBO,Portocel,Liones;Savois;Resembool;Drinmoor,20000,35000,"46,90250064",1,2
COLOMBO,Portocel,Liones;Savois;Resembool;Limoria,20000,35000,"46,90339788",1,2
COLOMBO,Portocel,Liones;Savois;Resembool;Limoria;Drinmoor,20000,35000,"49,45364881",1,2
COLOMBO,Portocel,Liones;Savois;Resembool;Mondstadt,20000,35000,"46,84754506",1,2
COLOMBO,Portocel,Liones;Savois;Resembool;Mondstadt;Drinmoor,20000,35000,"49,45454604",1,2
COLOMBO,Portocel,Liones;Savois;Resembool;Mondstadt;Limoria,20000,35000,"49,45544328",1,2
COLOMBO,Portocel,Liones;Savois;Prontera,20000,35000,"38,45853456",1,2
COLOMBO,Portocel,Liones;Savois;Prontera;Drinmoor,20000,35000,"43,30519234",1,2
COLOMBO,Portocel,Liones;Savois;Prontera;Limoria,20000,35000,"43,30608958",1,2
COLOMBO,Portocel,Liones;Savois;Prontera;Limoria;Drinmoor,20000,35000,"45,85634051",1,2
COLOMBO,Portocel,Liones;Savois;Prontera;Mondstadt,20000,35000,"43,35068538",1,2
COLOMBO,Portocel,Liones;Savois;Prontera;Mondstadt;Drinmoor,20000,35000,"45,95768636",1,2
COLOMBO,Portocel,Liones;Savois;Prontera;Mondstadt;Limoria,20000,35000,"45,9585836",1,2
COLOMBO,Portocel,Liones;Savois;Prontera;Resembool,20000,35000,"47,01487919",1,2
COLOMBO,Portocel,Liones;Savois;Prontera;Resembool;Drinmoor,20000,35000,"49,89957406",1,2
COLOMBO,Portocel,Liones;Savois;Prontera;Resembool;Limoria,20000,35000,"49,90047129",1,2
COLOMBO,Portocel,Liones;Savois;Prontera;Resembool;Mondstadt,20000,35000,"49,84461848",1,2
COLOMBO,Portocel,Liones;Savois;Nibelheim,20000,35000,"32,51663468",1,2
COLOMBO,Portocel,Liones;Savois;Nibelheim;Drinmoor,20000,35000,"42,86330465",1,2
COLOMBO,Portocel,Liones;Savois;Nibelheim;Limoria,20000,35000,"42,86420188",1,2
COLOMBO,Portocel,Liones;Savois;Nibelheim;Limoria;Drinmoor,20000,35000,"45,41445282",1,2
COLOMBO,Portocel,Liones;Savois;Nibelheim;Mondstadt,20000,35000,"42,90879769",1,2
COLOMBO,Portocel,Liones;Savois;Nibelheim;Mondstadt;Drinmoor,20000,35000,"45,51579867",1,2
COLOMBO,Portocel,Liones;Savois;Nibelheim;Mondstadt;Limoria,20000,35000,"45,5166959",1,2
COLOMBO,Portocel,Liones;Savois;Nibelheim;Resembool,20000,35000,"46,57478596",1,2
COLOMBO,Portocel,Liones;Savois;Nibelheim;Resembool;Drinmoor,20000,35000,"49,45948083",1,2
COLOMBO,Portocel,Liones;Savois;Nibelheim;Resembool;Limoria,20000,35000,"49,46037806",1,2
COLOMBO,Portocel,Liones;Savois;Nibelheim;Resembool;Mondstadt,20000,35000,"49,40452525",1,2
COLOMBO,Portocel,Liones;Savois;Nibelheim;Prontera,20000,35000,"41,34352392",1,2
COLOMBO,Portocel,Liones;Savois;Nibelheim;Prontera;Drinmoor,20000,35000,"45,86217253",1,2
COLOMBO,Portocel,Liones;Savois;Nibelheim;Prontera;Limoria,20000,35000,"45,86306977",1,2
COLOMBO,Portocel,Liones;Savois;Nibelheim;Prontera;Mondstadt,20000,35000,"45,90766557",1,2
COLOMBO,Portocel,Liones;Savois;Nibelheim;Prontera;Resembool,20000,35000,"49,57185938",1,2
COLOMBO,Portocel,Resembool;Limoria;Drinmoor,20000,35000,"40,08681322",1,2
COLOMBO,Portocel,Resembool;Mondstadt;Drinmoor,20000,35000,"40,08681322",1,2
COLOMBO,Portocel,Resembool;Mondstadt;Limoria,20000,35000,"40,08681322",1,2
COLOMBO,Portocel,Resembool;Mondstadt;Limoria;Drinmoor,20000,35000,"42,58681322",1,2
COLOMBO,Portocel,Prontera;Drinmoor,20000,35000,"38,33727319",1,2
COLOMBO,Portocel,Prontera;Limoria,20000,35000,"38,33817042",1,2
COLOMBO,Portocel,Prontera;Limoria;Drinmoor,20000,35000,"40,38842136",1,2
COLOMBO,Portocel,Prontera;Mondstadt,20000,35000,"38,38276623",1,2
COLOMBO,Portocel,Prontera;Mondstadt;Drinmoor,20000,35000,"40,48976721",1,2
COLOMBO,Portocel,Prontera;Mondstadt;Limoria,20000,35000,"40,49066444",1,2
COLOMBO,Portocel,Prontera;Mondstadt;Limoria;Drinmoor,20000,35000,"43,04091538",1,2
COLOMBO,Portocel,Prontera;Resembool,20000,35000,"42,04696003",1,2
COLOMBO,Portocel,Prontera;Resembool;Drinmoor,20000,35000,"44,43165491",1,2
COLOMBO,Portocel,Prontera;Resembool;Limoria,20000,35000,"44,43255214",1,2
COLOMBO,Portocel,Prontera;Resembool;Limoria;Drinmoor,20000,35000,"46,98280308",1,2
COLOMBO,Portocel,Prontera;Resembool;Mondstadt,20000,35000,"44,37669933",1,2
COLOMBO,Portocel,Prontera;Resembool;Mondstadt;Drinmoor,20000,35000,"46,98370031",1,2
COLOMBO,Portocel,Prontera;Resembool;Mondstadt;Limoria,20000,35000,"46,98459754",1,2
COLOMBO,Portocel,Prontera;Resembool;Mondstadt;Limoria;Drinmoor,20000,35000,"49,53484848",1,2
COLOMBO,Portocel,Nibelheim;Drinmoor,20000,35000,"38,0992819",1,2
COLOMBO,Portocel,Nibelheim;Limoria,20000,35000,"38,10017913",1,2
COLOMBO,Portocel,Nibelheim;Limoria;Drinmoor,20000,35000,"40,15043007",1,2
COLOMBO,Portocel,Nibelheim;Mondstadt,20000,35000,"38,14477494",1,2
COLOMBO,Portocel,Nibelheim;Mondstadt;Drinmoor,20000,35000,"40,25177592",1,2
COLOMBO,Portocel,Nibelheim;Mondstadt;Limoria,20000,35000,"40,25267315",1,2
COLOMBO,Portocel,Nibelheim;Mondstadt;Limoria;Drinmoor,20000,35000,"42,80292409",1,2
COLOMBO,Portocel,Nibelheim;Resembool,20000,35000,"41,81076321",1,2
COLOMBO,Portocel,Nibelheim;Resembool;Drinmoor,20000,35000,"44,19545808",1,2
COLOMBO,Portocel,Nibelheim;Resembool;Limoria,20000,35000,"44,19635532",1,2
COLOMBO,Portocel,Nibelheim;Resembool;Limoria;Drinmoor,20000,35000,"46,74660625",1,2
COLOMBO,Portocel,Nibelheim;Resembool;Mondstadt,20000,35000,"44,14050251",1,2
COLOMBO,Portocel,Nibelheim;Resembool;Mondstadt;Drinmoor,20000,35000,"46,74750349",1,2
COLOMBO,Portocel,Nibelheim;Resembool;Mondstadt;Limoria,20000,35000,"46,74840072",1,2
COLOMBO,Portocel,Nibelheim;Resembool;Mondstadt;Limoria;Drinmoor,20000,35000,"49,29865165",1,2
COLOMBO,Portocel,Nibelheim;Prontera,20000,35000,"37,251492",1,2
COLOMBO,Portocel,Nibelheim;Prontera;Drinmoor,20000,35000,"40,59814978",1,2
COLOMBO,Portocel,Nibelheim;Prontera;Limoria,20000,35000,"40,59904702",1,2
COLOMBO,Portocel,Nibelheim;Prontera;Limoria;Drinmoor,20000,35000,"43,14929795",1,2
COLOMBO,Portocel,Nibelheim;Prontera;Mondstadt,20000,35000,"40,64364282",1,2
COLOMBO,Portocel,Nibelheim;Prontera;Mondstadt;Drinmoor,20000,35000,"43,2506438",1,2
COLOMBO,Portocel,Nibelheim;Prontera;Mondstadt;Limoria,20000,35000,"43,25154104",1,2
COLOMBO,Portocel,Nibelheim;Prontera;Mondstadt;Limoria;Drinmoor,20000,35000,"45,80179197",1,2
COLOMBO,Portocel,Nibelheim;Prontera;Resembool,20000,35000,"44,30783663",1,2
COLOMBO,Portocel,Nibelheim;Prontera;Resembool;Drinmoor,20000,35000,"47,1925315",1,2
COLOMBO,Portocel,Nibelheim;Prontera;Resembool;Limoria,20000,35000,"47,19342873",1,2
COLOMBO,Portocel,Nibelheim;Prontera;Resembool;Limoria;Drinmoor,20000,35000,"49,74367967",1,2
COLOMBO,Portocel,Nibelheim;Prontera;Resembool;Mondstadt,20000,35000,"47,13757592",1,2
COLOMBO,Portocel,Nibelheim;Prontera;Resembool;Mondstadt;Drinmoor,20000,35000,"49,7445769",1,2
COLOMBO,Portocel,Nibelheim;Prontera;Resembool;Mondstadt;Limoria,20000,35000,"49,74547414",1,2
COLOMBO,Portocel,Savois;Drinmoor,20000,35000,"38,21076321",1,2
COLOMBO,Portocel,Savois;Limoria,20000,35000,"38,21166044",1,2
COLOMBO,Portocel,Savois;Limoria;Drinmoor,20000,35000,"40,26191138",1,2
COLOMBO,Portocel,Savois;Mondstadt,20000,35000,"38,25625625",1,2
COLOMBO,Portocel,Savois;Mondstadt;Drinmoor,20000,35000,"40,36325723",1,2
COLOMBO,Portocel,Savois;Mondstadt;Limoria,20000,35000,"40,36415446",1,2
COLOMBO,Portocel,Savois;Mondstadt;Limoria;Drinmoor,20000,35000,"42,9144054",1,2
COLOMBO,Portocel,Savois;Resembool,20000,35000,"41,92224452",1,2
COLOMBO,Portocel,Savois;Resembool;Drinmoor,20000,35000,"44,30693939",1,2
COLOMBO,Portocel,Savois;Resembool;Limoria,20000,35000,"44,30783663",1,2
COLOMBO,Portocel,Savois;Resembool;Limoria;Drinmoor,20000,35000,"46,85808756",1,2
COLOMBO,Portocel,Savois;Resembool;Mondstadt,20000,35000,"44,25198382",1,2
COLOMBO,Portocel,Savois;Resembool;Mondstadt;Drinmoor,20000,35000,"46,8589848",1,2
COLOMBO,Portocel,Savois;Resembool;Mondstadt;Limoria,20000,35000,"46,85988203",1,2
COLOMBO,Portocel,Savois;Resembool;Mondstadt;Limoria;Drinmoor,20000,35000,"49,41013297",1,2
COLOMBO,Portocel,Savois;Prontera,20000,35000,"37,36297332",1,2
COLOMBO,Portocel,Savois;Prontera;Drinmoor,20000,35000,"40,7096311",1,2
COLOMBO,Portocel,Savois;Prontera;Limoria,20000,35000,"40,71052833",1,2
COLOMBO,Portocel,Savois;Prontera;Limoria;Drinmoor,20000,35000,"43,26077926",1,2
COLOMBO,Portocel,Savois;Prontera;Mondstadt,20000,35000,"40,75512414",1,2
COLOMBO,Portocel,Savois;Prontera;Mondstadt;Drinmoor,20000,35000,"43,36212512",1,2
COLOMBO,Portocel,Savois;Prontera;Mondstadt;Limoria,20000,35000,"43,36302235",1,2
COLOMBO,Portocel,Savois;Prontera;Mondstadt;Limoria;Drinmoor,20000,35000,"45,91327329",1,2
COLOMBO,Portocel,Savois;Prontera;Resembool,20000,35000,"44,41931794",1,2
COLOMBO,Portocel,Savois;Prontera;Resembool;Drinmoor,20000,35000,"47,30401281",1,2
COLOMBO,Portocel,Savois;Prontera;Resembool;Limoria,20000,35000,"47,30491004",1,2
COLOMBO,Portocel,Savois;Prontera;Resembool;Limoria;Drinmoor,20000,35000,"49,85516098",1,2
COLOMBO,Portocel,Savois;Prontera;Resembool;Mondstadt,20000,35000,"47,24905723",1,2
COLOMBO,Portocel,Savois;Prontera;Resembool;Mondstadt;Drinmoor,20000,35000,"49,85605821",1,2
